"","X","�..GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","MONTH","DAY","YEAR","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS"
"1255",134961,"URN:CornellLabOfOrnithology:EBIRD:OBS715672009","2/25/2019 21:24",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","Ohio","US-OH","Greene","US-OH-057","",22,"","","Oakes Quarry Park","L958598","H",39.814338,-83.9908218,3,19,2018,"18:58:00","obsr1283514","S53148149","Traveling","P22","EBIRD",96,0.966,NA,10,1,"G3027024",0,1,0,NA,"",""
"1256",107571,"URN:CornellLabOfOrnithology:EBIRD:OBS480890824","4/1/2017 16:07",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","Suffolk","US-NY-103","",30,"","","Southards Pond Park","L715006","H",40.7102149,-73.3287406,3,19,2017,"19:00:00","obsr337918","S35616655","Stationary","P21","EBIRD",45,NA,NA,2,1,"",0,1,0,NA,"",""
"1257",223875,"URN:CornellLabOfOrnithology:EBIRD:OBS321580478","8/7/2018 3:01",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Wisconsin","US-WI","Oneida","US-WI-085","",12,"","","US-WI-Three Lakes-100-156 Co Rd 2182","L3657873","P",45.811132,-89.050029,5,20,2015,"4:50:00","obsr323623","S23554041","Traveling","P22","EBIRD",130,4.023,NA,1,1,"",0,1,0,NA,"<br />Submitted from BirdLog NA for iOS, version 1.8",""
"1258",133085,"URN:CornellLabOfOrnithology:EBIRD:OBS496880859","5/11/2018 13:09",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,9,2017,"14:33:00","obsr508738","S36695806","Traveling","P22","EBIRD",176,3.219,NA,2,1,"G2400551",0,1,0,NA,"",""
"1259",228483,"URN:CornellLabOfOrnithology:EBIRD:OBS617123656","5/13/2018 15:12",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","H ","C2","","United States","US","Wisconsin","US-WI","Bayfield","US-WI-007","",12,"","4609088SE","Woodcock Survey 3","L7401774","P",46.88978,-90.92158,5,12,2018,"20:57:00","obsr19103","S45633323","Stationary","P21","EBIRD_ATL_WI",2,NA,NA,1,1,"",0,1,0,NA,"",""
"1260",103678,"URN:CornellLabOfOrnithology:EBIRD:OBS263751731","8/6/2018 22:27",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Oswego","US-NY-075","",13,"","","Baum Road yard","L266171","P",43.3412537,-76.1184204,7,14,2014,"9:10:00","obsr14521","S19097639","Traveling","P22","EBIRD",110,1.609,NA,1,1,"",0,1,0,NA,"",""
"1261",104643,"URN:CornellLabOfOrnithology:EBIRD:OBS332448328","1/16/2020 17:00",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","Monroe","US-NY-055","US-NY_1723",13,"","","Braddock Bay--Owl Woods","L390730","H",43.3201355,-77.7264261,4,18,2015,"19:35:00","obsr95197","S24315881","Traveling","P22","EBIRD",84,0.966,NA,1,1,"",0,1,0,NA,"<br />Submitted from BirdLog NA for iOS, version 1.8","First at 8:13"
"1262",71167,"URN:CornellLabOfOrnithology:EBIRD:OBS883767516","3/25/2020 21:25",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","Michigan","US-MI","Macomb","US-MI-099","",23,"","","Teller Rd. at 28 Mile Rd.","L1875060","H",42.7463361,-82.9125385,3,25,2020,"19:50:00","obsr234831","S66224090","Traveling","P22","EBIRD",30,1.609,NA,1,1,"",0,1,0,NA,"",""
"1263",231473,"URN:CornellLabOfOrnithology:EBIRD:OBS888294522","4/3/2020 23:08",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","Wisconsin","US-WI","Winnebago","US-WI-139","",23,"","","Coughlin Center Nature Trail","L7705210","P",44.0826711,-88.5279273,4,3,2020,"19:14:00","obsr1036104","S66597052","Traveling","P22","EBIRD_WI",27,0.756,NA,2,1,"G5147354",0,1,0,NA,"",""
"1264",105458,"URN:CornellLabOfOrnithology:EBIRD:OBS357735146","8/4/2018 17:54",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Richmond","US-NY-085","",30,"","","Great Kills Park","L296377","H",40.5502895,-74.1269288,12,7,2015,"14:05:00","obsr86165","S26174273","Traveling","P22","EBIRD",180,3.219,NA,1,1,"",0,1,0,NA,"Low tide at Great Kills Harbor at 11:18 AM.",""
"1265",112802,"URN:CornellLabOfOrnithology:EBIRD:OBS828301605","11/15/2019 22:31",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Livingston","US-NY-051","",13,"","","Nunda Dalton Road","L5375980","P",42.5691023,-77.9460094,11,5,2019,"8:30:00","obsr1001876","S61480453","Traveling","P22","EBIRD",40,0.805,NA,1,1,"",0,1,0,NA,"No camera or binoculars due to occasional light rain Cloudy, light breeze, with gusts. About 45 degrees F. Walking dogs.","Stocky, orange-brown shorebird, flushed from brush, flying low, with quick, ""squeaky"", wing-beats. Dropped down into brush about 100 m away."
"1266",114038,"URN:CornellLabOfOrnithology:EBIRD:OBS886267099","3/30/2020 20:42",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","C ","C3","","United States","US","New York","US-NY","Schoharie","US-NY-095","",28,"","42074F2SW","Abrams Rd near Cotton Hill","L7139449","P",42.6297278,-74.2125821,3,30,2020,"19:44:00","obsr165884","S66421945","Stationary","P21","EBIRD_ATL_NY",1,NA,NA,1,1,"",0,1,0,NA,"",""
"1267",67928,"URN:CornellLabOfOrnithology:EBIRD:OBS545087434","10/28/2017 20:18",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Crawford","US-MI-039","",12,"","","Grayling SF--M-72 at S. Staley Lake Rd.","L2321078","H",44.6547643,-84.6403456,8,1,2017,"5:00:00","obsr175163","S40178942","Traveling","P22","EBIRD",180,0.483,NA,3,1,"G2704405",0,1,0,NA,"",""
"1268",231765,"URN:CornellLabOfOrnithology:EBIRD:OBS903004660","4/25/2020 22:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Ozaukee","US-WI-089","",23,"","","4305 County Highway O, Saukville, Wisconsin, US (43.43, -87.971)","L10833802","P",43.4304921,-87.9707247,4,25,2020,"21:02:00","obsr115935","S67817840","Stationary","P21","EBIRD",7,NA,NA,1,1,"",0,1,0,NA,"",""
"1269",128053,"URN:CornellLabOfOrnithology:EBIRD:OBS254462242","8/6/2018 23:17",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,17,2014,"11:00:00","obsr307175","S18440625","Traveling","P22","EBIRD",480,1.609,NA,2,1,"G903589",0,1,0,NA,"",""
"1270",104074,"URN:CornellLabOfOrnithology:EBIRD:OBS304511429","8/4/2018 17:02",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Kings","US-NY-047","",30,"","","Salt Marsh Nature Center at Marine Park","L385839","H",40.599291,-73.9203071,3,21,2015,"15:30:00","obsr552962","S22458199","Traveling","P22","EBIRD",240,3.219,NA,1,1,"",0,1,0,NA,"","Around 6pm near the vernal pool."
"1271",230168,"URN:CornellLabOfOrnithology:EBIRD:OBS755500109","5/9/2019 23:15",5920,"species","American Woodcock","Scolopax minor",NA,NA,"5","","","","United States","US","Wisconsin","US-WI","Waukesha","US-WI-133","US-WI_3655",23,"","","Scuppernong Prairie SNA","L272166","H",42.8994053,-88.501128,5,9,2019,"20:15:00","obsr375866","S56069577","Traveling","P22","EBIRD",37,1.77,NA,2,1,"",0,1,0,NA,"Sandy",""
"1272",67727,"URN:CornellLabOfOrnithology:EBIRD:OBS505651914","8/6/2018 20:14",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Antrim","US-MI-009","US-MI_3773",12,"","","Jordan River Rd.","L2327205","H",45.0396114,-84.9716091,5,22,2017,"16:48:00","obsr501380","S37214975","Traveling","P22","EBIRD",327,6.437,NA,4,1,"G2442331",0,1,0,NA,"",""
"1273",65708,"URN:CornellLabOfOrnithology:EBIRD:OBS382460603","3/16/2016 19:30",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Washtenaw","US-MI-161","",23,"","","western washtenaw county","L3500559","P",42.2954921,-84.0252829,3,15,2016,"19:30:00","obsr235139","S28255017","Traveling","P22","EBIRD",120,2.092,NA,20,1,"G1648640",0,1,0,NA,"53 degrees. Wind moderate at start; increasing to quite gusty by 9 pm.","First wing twittering heard than at least one ""PEENT""! Heard only."
"1274",128192,"URN:CornellLabOfOrnithology:EBIRD:OBS256264942","8/5/2018 12:05",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Marion","US-OH-101","US-OH_435",22,"","","Killdeer Plains Wildlife Area (Marion Co.)","L1914112","H",40.6987306,-83.2852936,5,24,2014,"17:00:00","obsr273826","S18546934","Stationary","P21","EBIRD",30,NA,NA,1,1,"",0,1,0,NA,"",""
"1275",105257,"URN:CornellLabOfOrnithology:EBIRD:OBS342465115","9/15/2015 6:34",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","New York","US-NY","Erie","US-NY-029","US-NY_1724",13,"","","20 Queens Drive","L1383581","P",43.0393001,-78.946665,9,15,2015,"5:50:00","obsr278632","S25042512","Stationary","P21","EBIRD",15,NA,NA,1,1,"",0,1,0,NA,"","Flying around between the house and the field across the street pre-dawn. Could see them silhouetted against the lightening east sky and hear their wings twittering."
"1276",127941,"URN:CornellLabOfOrnithology:EBIRD:OBS253671509","5/7/2019 20:00",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Ottawa","US-OH-123","US-OH_2044",22,"","","Magee Marsh (Ottawa Co.)","L275517","H",41.6140595,-83.163414,5,14,2014,"7:30:00","obsr411520","S18393067","Traveling","P22","EBIRD",270,2.414,NA,2,1,"",0,1,0,NA,"",""
"1277",75138,"URN:CornellLabOfOrnithology:EBIRD:OBS641680370","5/6/2019 11:39",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Minnesota","US-MN","Anoka","US-MN-003","",23,"","","2662 Westlund Drive Northeast, Ham Lake, Minnesota, US (45.245, -93.202)","L7737395","P",45.2454404,-93.2015435,5,5,2018,"21:20:00","obsr941934","S47338627","Stationary","P21","EBIRD",480,NA,NA,1,1,"",0,1,0,NA,"",""
"1278",2385,"URN:CornellLabOfOrnithology:EBIRD:OBS409096360","6/6/2016 17:06",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","Unknown Sex, Adult (1)","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","OH Lucas, Magee Marsh, boardwalk area","L1014576","P",41.6284392,-83.1931007,5,10,2016,"10:25:00","obsr173643","S30029190","Traveling","P22","EBIRD",230,1.1,NA,2,1,"G1802143",0,1,0,NA,"Weather: wind light; temp 60-70 F; sky 100% clouds with rain.",""
"1279",63992,"URN:CornellLabOfOrnithology:EBIRD:OBS249048986","8/5/2018 13:45",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Michigan","US-MI","Jackson","US-MI-075","US-MI_3021",23,"","","Tucker Lake Trail","L1457145","P",42.1809841,-84.1480315,4,26,2014,"20:10:00","obsr295364","S18127943","Traveling","P22","EBIRD",60,0.805,NA,2,1,"G878420",0,1,0,NA,"/d/r",""
"1280",104745,"URN:CornellLabOfOrnithology:EBIRD:OBS314497838","1/16/2020 17:00",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Monroe","US-NY-055","US-NY_1723",13,"","","Braddock Bay--Owl Woods","L390730","H",43.3201355,-77.7264261,4,30,2015,"20:00:00","obsr334349","S23153204","Stationary","P21","EBIRD",80,NA,NA,1,1,"",0,1,0,NA,"Walked into the hawk banding station and sat waiting for Whip-poor-wills to call. Joined by Jay Powell and Sue Barth. several bats made an appearance.","peenting intermittently; probably only a single bird"
"1281",134685,"URN:CornellLabOfOrnithology:EBIRD:OBS580201873","3/4/2018 15:32",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lake","US-OH-085","",13,"","","Concord Ravines--Private Property","L3626901","P",41.6465438,-81.2481451,2,20,2018,"6:33:00","obsr623595","S43023207","Stationary","P21","EBIRD",55,NA,NA,1,1,"",0,1,0,NA,"",""
"1282",227845,"URN:CornellLabOfOrnithology:EBIRD:OBS598702256","4/13/2018 11:27",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","C ","C3","","United States","US","Wisconsin","US-WI","Ozaukee","US-WI-089","",23,"","4308757SW","wooded wetlands, grasslands, private","L5114018","P",43.5396961,-87.8673434,4,11,2018,"20:04:00","obsr823732","S44480726","Traveling","P22","EBIRD_ATL_WI",30,1.207,NA,1,1,"",0,1,0,NA,"","Full display"
"1283",230784,"URN:CornellLabOfOrnithology:EBIRD:OBS779121702","7/9/2019 18:00",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","H ","C2","","United States","US","Wisconsin","US-WI","Washburn","US-WI-129","",12,"","4609211CE","Frog Lake CE","L9536720","P",46.054127,-92.0125042,6,26,2019,"2:00:00","obsr507404","S57701174","Traveling","P22","EBIRD_ATL_WI",135,27.359,NA,1,1,"",0,1,0,NA,"",""
"1284",67064,"URN:CornellLabOfOrnithology:EBIRD:OBS479398622","8/5/2018 15:14",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","Michigan","US-MI","Saginaw","US-MI-145","",12,"","","Schafer House","L4623376","P",43.4980609,-83.9918089,3,27,2017,"17:20:00","obsr588317","S35483318","Traveling","P22","EBIRD",165,1.609,NA,1,1,"",0,1,0,NA,"",""
"1285",68339,"URN:CornellLabOfOrnithology:EBIRD:OBS593253031","3/29/2018 21:30",5920,"species","American Woodcock","Scolopax minor",NA,NA,"5","","","","United States","US","Michigan","US-MI","Washtenaw","US-MI-161","",23,"","","Barton Nature Area","L1147171","H",42.3044517,-83.7555492,3,29,2018,"20:00:00","obsr170608","S44074335","Traveling","P22","EBIRD",30,0.644,NA,1,1,"",0,1,0,NA,"light rain","â€žpreent callsâ€œ heard. Observed one individual for couple minutes landing at a distance of about 5 m. Darkness prohibited pics."
"1286",104636,"URN:CornellLabOfOrnithology:EBIRD:OBS310787365","4/17/2015 22:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Saratoga","US-NY-091","",13,"","","Glencliff Elementary School","L2491482","P",42.8613383,-73.8938713,4,17,2015,"19:00:00","obsr199722","S22916016","Stationary","P21","EBIRD",90,NA,NA,1,1,"",0,1,0,NA,"",""
"1287",66573,"URN:CornellLabOfOrnithology:EBIRD:OBS413734235","9/29/2018 9:56",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","St. Clair","US-MI-147","",NA,"","","St. Clair Flats (by boat)","L2151069","P",42.59871,-82.66522,6,21,2016,"8:40:00","obsr408880","S30361760","Traveling","P22","EBIRD",576,12.874,NA,6,1,"G1823961",0,1,0,NA,"Journalists on the flats with us. Took two boats. Peter Markus (writer). Mike Fernandez (photographer). Randy Kling. Dave Shealer. Erin Rowan.  <br />Submitted from eBird for iOS, version 1.2.1 Build 65","Standing in the road. Adult."
"1288",139013,"URN:CornellLabOfOrnithology:EBIRD:OBS755429509","12/16/2019 16:04",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Ohio","US-OH","Ottawa","US-OH-123","US-OH_2044",22,"","","Magee Marsh--Causeway Marshes (Ottawa Co.)","L740465","H",41.6183298,-83.1824684,5,9,2019,"5:25:00","obsr1359475","S56065228","Stationary","P21","EBIRD",15,NA,NA,1,1,"",0,1,0,NA,"",""
"1289",67150,"URN:CornellLabOfOrnithology:EBIRD:OBS481763690","4/3/2017 20:02",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Oakland","US-MI-125","",23,"","","Bald Mountain SRA--north unit","L3650474","H",42.7901961,-83.1903219,4,2,2017,"20:05:00","obsr602463","S35679434","Stationary","P21","EBIRD",15,NA,NA,1,1,"G2313567",0,1,0,NA,"",""
"1290",229262,"URN:CornellLabOfOrnithology:EBIRD:OBS732080006","4/4/2019 18:26",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","C ","C3","","United States","US","Wisconsin","US-WI","Dane","US-WI-025","",23,"","4308926CE","K, Springfield Corners","L8953347","P",43.1817149,-89.6446222,3,31,2019,"20:13:00","obsr310258","S54435971","Stationary","P21","EBIRD_ATL_WI",5,NA,NA,2,1,"",0,1,0,NA,"Cold, dark, 31 degrees. Light traffic. Almost no audible birds - very quiet.","In flight, heard only twice. May have been the same individual or two separate birds."
"1291",230545,"URN:CornellLabOfOrnithology:EBIRD:OBS767039629","6/5/2019 21:07",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","C ","C3","","United States","US","Wisconsin","US-WI","Bayfield","US-WI-007","",12,"","4609161CW","FR 435 W of Birch Grove","L9354139","P",46.6870777,-91.0692319,5,26,2019,"3:03:00","obsr19103","S56795835","Stationary","P21","EBIRD_ATL_WI",5,NA,NA,3,1,"G4227264",0,1,0,NA,"",""
"1292",231660,"URN:CornellLabOfOrnithology:EBIRD:OBS896527235","4/23/2020 10:38",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Bayfield","US-WI-007","US-WI_3702",12,"","","Fr 241, Iron River, Wisconsin, US (46.617, -91.274)","L11062858","P",46.6168508,-91.2741515,4,17,2020,"5:09:00","obsr407900","S67348179","Stationary","P21","EBIRD",71,NA,NA,1,1,"",0,1,0,NA,"",""
"1293",131508,"URN:CornellLabOfOrnithology:EBIRD:OBS402405260","8/30/2018 5:01",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh (Lucas Co.)","L317582","H",41.6270511,-83.1924882,5,14,2016,"5:52:00","obsr589978","S29634528","Traveling","P22","EBIRD",238,2.414,NA,1,1,"",0,1,0,NA,"<br />Submitted from eBird Android 1.2.0",""
"1294",71027,"URN:CornellLabOfOrnithology:EBIRD:OBS878926213","3/15/2020 14:32",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Bay","US-MI-017","US-MI_1628",NA,"","","2880 East Almeda Beach Road, Pinconning, Michigan, US (43.819, -83.931)","L10967371","P",43.819269,-83.9308784,3,15,2020,"13:42:00","obsr1305655","S65829489","Traveling","P22","EBIRD",50,2.559,NA,1,1,"",0,1,0,NA,"",""
"1295",138708,"URN:CornellLabOfOrnithology:EBIRD:OBS751966449","5/10/2019 13:14",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,5,2019,"9:26:00","obsr454383","S55856542","Traveling","P22","EBIRD",224,6.725,NA,4,1,"",0,1,0,NA,"",""
"1296",111806,"URN:CornellLabOfOrnithology:EBIRD:OBS742718268","9/1/2019 14:55",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Chemung","US-NY-015","",28,"","","Dirty Bird Ranch (Private)","L8896905","P",42.2687587,-76.5385191,4,21,2019,"19:56:00","obsr1309750","S55238446","Stationary","P21","EBIRD",20,NA,NA,2,1,"G4071294",0,1,0,NA,"","Peent at 803 pm"
"1297",226129,"URN:CornellLabOfOrnithology:EBIRD:OBS481394347","6/2/2020 15:42",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Racine","US-WI-101","",23,"","","Ela Orchard (private land)","L147746","P",42.7420807,-88.2310181,4,1,2017,"19:30:00","obsr23015","S35652529","Stationary","P21","EBIRD",20,NA,NA,1,1,"",0,1,0,NA,"specifically listening for woodcock in south hayfield",""
"1298",222561,"URN:CornellLabOfOrnithology:EBIRD:OBS246770505","7/17/2017 13:34",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Wisconsin","US-WI","Dane","US-WI-025","",23,"","","Cherokee Marsh Conservation Park--North Unit","L2846310","H",43.1667973,-89.3649366,4,19,2014,"18:15:00","obsr426753","S17970975","Traveling","P22","EBIRD",144,2.414,NA,13,1,"",0,1,0,NA,"This was a WREN birding group trip.  The trip leader will be submitting the official bird totals.  I started a bit earlier than the group and am just recording the spp. I saw/heard.","pinting and displaying.  When we walked back to the parking lot after about 8:30, one male let us get within 10' and just stayed on the ground."
"1299",134942,"URN:CornellLabOfOrnithology:EBIRD:OBS588767805","3/17/2018 12:38",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Portage","US-OH-133","",13,"","","James H. Barrow Field Station","L882638","H",41.2993007,-81.1126211,3,17,2018,"10:35:00","obsr609203","S43718003","Traveling","P22","EBIRD",80,1.836,NA,1,1,"",0,1,0,NA,"Start at bottom of Stavenger Field, overcast, 30F, wind 1 mph from NNW.  Finish at parking lot, 35F, overcast little or no wind.","Flushed along edge of woods in moist areas."
